"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5U2UJISM","journalArticle","","Grigg, Alasdair M","An ecophysiological approach to determine problems associated with mine-site rehabilitation: a case study in the Great Sandy Desert, north-western Australia","","","","","","","","2024-10-06 18:23:39","2024-10-06 18:23:39","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\rache\Zotero\storage\YLF5WPSZ\Grigg - An ecophysiological approach to determine problems.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2XXVMTB","thesis","","McCallum, Kimberly C.","Regeneration in a changing climate: Modeling and experimental investigations of Pinus edulis recruitment","","","","","https://www.proquest.com/docview/916919861/abstract/B44C1176B1204853PQ/1","Understanding how tree distributions are constrained is a major conservation goal as changes in the environment threaten forests and ecosystems across the globe. Forest regeneration and seedling recruitment are key processes dictating species' responses to changing environments, as migration and adaptation are contingent upon these processes. In this study, I use Pinus edulis as a model species and explore environmental constraints on seedling recruitment using observational and experimental approaches. I examine P. edulis seedling recruitment at two spatial scales to evaluate the relevance of different environmental factors at different spatial scales. At the scale of the species range, I explore how climate factors constrain seedling recruitment by comparing patterns in occurrence between adult and juvenile trees. By developing a habitat suitability model based on seedling tree occurrence-climate relationships, I propose a simple but novel method for forecasting future distributions at the scale of the species range. At a smaller, local scale, I employ field observations and experimental manipulations to explore how soil heterogeneity in consort with climate influences regeneration in different ways, affecting seed germination, growth and root development. I discuss implications for long-term environmental tolerance in pinyon pines using these modeling and empirical approaches.","","2024-10-06 18:23:51","2024-10-06 18:23:51","2024-10-06 18:23:51","","81","","","","","Regeneration in a changing climate","","","","","Northern Arizona University","United States -- Arizona","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","M.S.","","","ProQuest","","ISBN: 9781267114976","","C:\Users\rache\Zotero\storage\7AXI7753\McCallum - Regeneration in a changing climate Modeling and e.pdf","","","Climate change; Ecology; Biological sciences; Soil texture; Conservation; Conservation biology; Pinus edulis; Regeneration niche; Species distribution modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SFBPM5LA","journalArticle","2017","Maynard, Jonathan J.; Levi, Matthew R.","Hyper-temporal remote sensing for digital soil mapping: Characterizing soil-vegetation response to climatic variability","Geoderma","","0016-7061","10.1016/j.geoderma.2016.09.024","https://www.sciencedirect.com/science/article/pii/S0016706116304906","Indices derived from remotely-sensed imagery are commonly used to predict soil properties with digital soil mapping (DSM) techniques. The use of images from single dates or a small number of dates is most common for DSM; however, selection of the appropriate images is complicated by temporal variability in land surface spectral properties. We argue that hyper-temporal remote sensing (RS) (i.e., hundreds of images) can provide novel insights into soil spatial variability by quantifying the temporal response of land surface spectral properties. This temporal response provides a spectral ‘fingerprint’ of the soil-vegetation relationship which is directly related to a range of soil properties. To evaluate the hyper-temporal RS approach, this study first reviewed and synthesized, within the context of temporal variability, previous research that has used RS imagery for DSM. Results from this analysis support the notion that temporal variability in RS spectra, as driven by soil and climate feedbacks, is an important predictor of soil variability. To explicitly evaluate this idea and to demonstrate the utility of the hyper-temporal approach, we present a case study in a semiarid landscape of southeastern Arizona, USA. In this case study surface soil texture and coarse fragment classes were predicted using a 28year time series of Landsat TM derived normalized difference vegetation index (NDVI) and modeled using support vector machine (SVM) classification, and results evaluated relative to more traditional RS approaches (e.g., mono-, bi-, and multi-temporal). Results from the case study show that SVM classification using hyper-temporal RS imagery was more effective in modeling both soil texture and coarse fragment classes relative to mono-, bi-, or multi-temporal RS, with classification accuracies of 67% and 62%, respectively. Short-term transitions between wet and dry periods (i.e., <6months) were the dominant drivers of vegetation spectral variability and corresponded to the general timing of significant RS scenes within in our SVM models, confirming the importance of spectral variability in predicting soil texture and coarse fragment classes. Results from the case study demonstrate the efficacy of the hyper-temporal RS approach in predicting soil properties and highlights how hyper-temporal RS can improve current methods of soil mapping efforts through its ability to characterize subtle changes in RS spectra relating to variation in soil properties.","2017-01-01","2024-10-06 18:24:20","2024-10-06 18:24:20","2024-10-06 18:24:20","94-109","","","285","","Geoderma","Hyper-temporal remote sensing for digital soil mapping","","","","","","","","","","","","ScienceDirect","","","","C:\Users\rache\Zotero\storage\RAV545IX\S0016706116304906.html","","","Remote sensing; Machine learning; Climatic variability; Digital soil mapping; Hyper-temporal; Landsat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILMD5BFA","journalArticle","2019","Sanaei, Anvar; Ali, Arshad","What is the role of perennial plants in semi-steppe rangelands? Direct and indirect effects of perennial on annual plant species","Ecological Indicators","","1470-160X","10.1016/j.ecolind.2018.11.012","https://www.sciencedirect.com/science/article/pii/S1470160X18308744","Biodiversity–productivity relationships have widely been studied in natural herbaceous communities but remain debated. Here, we hypothesized that species richness of perennial plants would increase species richness of annual plants but aboveground biomass of perennial plants would restrict the species richness and aboveground biomass of annual plants across plant functional types (i.e. shrubs, forbs and graminoids) in natural rangelands. We quantified the species richness of annual and perennial plants across plant functional types, and then measured aboveground biomass destructively in 735 quadrats of semi-steppe rangelands. We used linear path analysis model to test for the multivariate effects of perennial on annual plant species using species richness and aboveground biomass datasets, in addition to the influences of grazing disturbances and soil textural properties. Our results showed the species richness of perennial plants (forbs and graminoids) generally promoted the species richness of annual plants (forbs and graminoids). However, the aboveground biomass of perennial species (shrubs, forbs and graminoids) imposed negative or negligible (i.e. nonsignificant negative) influences on the species richness and aboveground biomass of annual species (forbs and graminoids). Hence, perennial species have probably restricted the aboveground biomass of annual plant species due to the resource acquisition, but protected annual plants from grazing and other anthropogenic disturbances. This study suggests that the relationship between species richness and aboveground biomass is positive in general, regardless of the confounding effects of perennial on annual species across plant functional types. This study highlights that simply by integrative modelling of perennial and annual plant species across plant functional types for the associations between species richness and aboveground biomass, better insights can be gained into ecological mechanisms playing a role in the biodiversity conservation of natural rangelands and other natural ecosystems in general.","2019-03-01","2024-10-06 18:24:56","2024-10-06 18:24:56","2024-10-06 18:24:56","389-396","","","98","","Ecological Indicators","What is the role of perennial plants in semi-steppe rangelands?","","","","","","","","","","","","ScienceDirect","","","","C:\Users\rache\Zotero\storage\F2MCZNSC\S1470160X18308744.html","","","Competition; Facilitation; Biomass; Disturbance intensity; Niche differentiation; Plant life spans; Species richness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBZMFZXN","journalArticle","2019","Mahgoub, Alaa M. M. A.","Comparative view for the impact of five eco factors on species distribution and weed community structure in Isthmus of Suez and adjoining farmland east Nile delta, Egypt","Heliyon","","2405-8440","10.1016/j.heliyon.2019.e02161","https://www.cell.com/heliyon/abstract/S2405-8440(19)35821-9","","2019-08-01","2024-10-06 18:26:14","2024-10-06 18:26:14","2024-10-06 18:26:14","","","8","5","","Heliyon","","","","","","","","English","","","","","www.cell.com","","Publisher: Elsevier PMID: 31517076","","C:\Users\rache\Zotero\storage\N5EAT7LB\Mahgoub - 2019 - Comparative view for the impact of five eco factor.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/31517076","","Diversity; Ecology; Plant biology; Environmental science; Agroecology; Biostatistics; Egypt; Weed flora","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22BFCGTA","thesis","2008","Herpel, Nicole","The Scale-Dependent Variability of Topsoil Properties Reflecting Ecosystem Patchiness in Drylands of Southern Africa","","","","","https://ediss.sub.uni-hamburg.de/handle/ediss/2264","A part of the ecosystem, soils control the composition and abundance of plants and animals and vice versa. Thus biodiversity and pedodiversity are directly linked and also reflect geologic, topographic, climatic and anthropogenic influences. In drylands, small scale patchiness of soil properties and vegetation affects the distribution of water and nutrients and therefore ecosystem functions. However, despite this obvious significance, processes linking pattern and scale are not yet completely understood in these environments. Therefore, this work aims at investigating the variability of topsoil properties, their scale-dependent patterns, their drivers and underlying processes with the focus on the micro- (dm2 - 1 m2) and the mesoscale (1 m2 - 1000 m2). The work was conducted within the scope of the BIOTA Southern Africa project and ties in with the work of Petersen (2008), who analysed soils on a habitat and landscape scale on the same sites. Field work was conducted on or in direct vicinity to three standardised BIOTA observatories of which the ""Soebatsfontein"" observatory was located in the Succulent Karoo of South Africa and ""Gellap"" and ""Nabaos"" in the Namibian Nama Karoo. The study sites were comparable in terms of geologic and geomorphologic diversity and the annual amount of precipitation; yet they differed in rain regime (Succulent Karoo: winter rain, Nama Karoo: summer rain), vegetation and landscape dynamics. The two sites in the Nama Karoo were furthermore differentiated by contrasting landuse practices (Nabaos: communal open access farming, Gellap: commercial land management with fenced camps and grazing control). A special feature of Soebatsfontein is the occurrence of fossil termite mounds, so-called ""heuweltjies"", in the landscape that exhibit a noteworthy structuring effect. For the assessment of topsoil variability, the landscapes were subdivided into nested scales in a hierarchical system with • D1: representing the landscape scale and its degradation state (Succulent Karoo, severely and weakly degraded Nama Karoo) • D2: structuring the landscape into habitat units (e.g. Mountain Top, Slopes) • D3: subdividing habitats into mesoscale units (e.g. Matrix soils, heuweltjie centres, heuweltjie margins, different deposits of sedimentation) • D4: representing the microscale patches (e.g. open soil, plant canopy, biological soil crusts). Seven small scale study sites covering the most abundant D3-units were established in Soebatsfontein, ranging in size between 20 and 150 m2. High precision surveys were conducted on each of these sites that generated the basic data for the creation of digital elevation models (DEM). These provided information about the areal range of D3 and D4-units, the distribution of perennial plant species and test- and sampling points. The same approach was applied for Gellap and Nabaos. Here, two small scale study areas were established and surveyed on each site, ranging in size between 1,050 and 5,600 m2.  Samples of the 0-10 cm topsoil were taken separately with regard to three layers 0-1, 1-5 and 5-10 cm on five locations within each D4-unit. With this procedure, a statistical analysis was assured. The samples were analysed in the laboratory according to a set of standardised parameters that comprised pH, EC, Corg, Nt, Cinorg, total element contents, watersoluble ions, texture (in composite samples) and plant available nutrients (Kdl, Pdl). Furthermore, field tests were conducted on selected D4-units on all observatories (determination of topsoil water contents after rain events, single ring infiltration rates). The data set derived from 498 soil samples in Soebatsfontein and 363 soil samples in Gellap and Nabaos was analysed with regard to the detection of patterns on the D3- and D4-scale, the influence of microtopography and the composition of total variability in the data set in terms of differentiation into units of the scales D1 to D4, differentiation into the three topsoil layers and residual variability, the latter representing the unexplained variability occurring within the scale-units. An additional subchapter dealt with the field test measuring of small-scale hydrology effects. The main results derived for Soebatsfontein comprised the following findings: • Total variability was most strongly explained by differentiation of the data into D4- and D3-units, whereas the differentiation into D2-units explained only a small percentage of variability. • On the D3-scale, differentiation of slopes into heuweltjies and matrix had strong influence on topsoil variability in terms of pH, Cat, Mnt, Znt, Pt and plant available nutrients. The expected influence of rock fringe units on rocky outcrop areas in terms of additional nutrient supply was only partly confirmed. • On the D4-scale, comparisons of biological encrusted (BSC) and non-crusted open soil resulted in higher pH-values, lower C/N-ratios, higher silt contents within the first centimetre and corresponding increased values of particular total element contents (e.g. Mnt) on BSC-sites. Expected increased values of Nt, Corg and nutrients as described in literature were not found. • Plant canopy sites showed the fertility island-effect: topsoil below plant crowns relative to adjacent open soil was enriched in organic matter, had increased pH-values and higher contents of coarse fractions when comparing the texture. Partly,the soil was also enriched in nutrients. • Smallscale-topography showed effects on the mesoscale and in some examples explained the variability between D4-units. Correlations between microtopography and selected soil properties within D4-units were not found and could therefore not be used to explain additional percentages of variability below the D4 and Layer-hierarchical level. The main results derived for Gellap and Nabaos can be summarised as follows: • D3-units were far less determinant with regard to variability compared to Soebatsfontein due to a strong homogenising effect of landscape dynamics • D4-patchiness was far less pronounced compared to Soebatsfontein: apart from one crusted and one grassy patch, differentiation on D4-scale was limited to the alteration of open soil and much less abundant shrub patches. • The comparison of the D4-units open soil and shrub canopy resulted in strong differentiation in terms of increased Nt-, Corg, C/N- and EC-values as well as increased infiltration rates below shrubs. • In terms of microtopography, the size of phytogenic mounds showed strong positive correlations with the parameters pH, EC, Kdl and St. Between phytogenic mounds and the parameters Corg, Nt and C/N-ratios lower r-values were obtained. • Total variability was not affected by D2 in terms of pHH2O and EC2.5, but was more strongly determined by D2 with regard to those parameters that indicated parent material. • Differences in the two grazing systems were found with regard to higher pH-values in Nabaos which were attributed to geologic effects; lower nutrient contents in Nabaos indicated by lower NO3-, Corg-, Nt- and EC-values; and stronger pronounciation of shrub - open soil differentiation which was referred to either a stronger need of plants for facilitation, or the stronger destruction of Corg in open soil patches due to the degradation-induced lack of grasses and other structuring elements. • Hydrology experiments could exemplify the infiltration-controlled interaction of run-off and run-on on the small scale and the corresponding patchiness of soil water contents after a rain-event. From the findings on topsoil patchiness in the two case studies, processes on the D4-scale were deduced that are regarded as potential drivers of differentiation in dryland ecosystems in general. The main processes were combined to the process complexes small scale distribution of water, distribution of water-soluble ions, humus and nutrient accumulation and organic matter decomposition, establishment of BSC, bioturbation and trampling, wind erosion and wind accumulation. On the next hierarchical level, D3, which was also a focus of this work, differentiations were mainly driven by water- and material translocations and by biological activity. The Succulent Karoo and the Nama Karoo were found to vary strongly in terms of small-scale patterning despite the above-mentioned comparable preconditions. The causes for this phenomenon were linked to large scale impacts such as climate, geology and landuse. In the conclusion, the implications for further research and future challenges for the management of drylands are outlined.","2008","2024-10-06 18:26:46","2024-10-06 18:26:46","2024-10-06 18:26:46","","","","","","","","","","","","Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky","","en","http://purl.org/coar/access_right/c_abf2","doctoralThesis","","","ediss.sub.uni-hamburg.de","","Accepted: 2020-10-19T12:22:36Z Journal Abbreviation: Die skalenabhängige Variabilität von Oberboden-Eigenschaften als Indikator kleinräumiger Musterbildungen in Trockengebieten des südlichen Afrikas","","C:\Users\rache\Zotero\storage\QCCUNMPD\2264.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TELXLMZV","journalArticle","2015","Xu, Xiaoming; Li, Dejun; Luo, Yiqi","Modeled ecosystem responses to intra-annual redistribution and levels of precipitation in a prairie grassland","Ecological Modelling","","0304-3800","10.1016/j.ecolmodel.2014.11.010","https://www.sciencedirect.com/science/article/pii/S0304380014005687","Global models projected that, precipitation in Great Plains of the United States will decrease in summer and increase in spring and winter. However, few studies had carefully examined ecosystem responses to this intra-annual redistribution of precipitation. Here we used a process-based model, Terrestrial ECOsystem (TECO) Model, to evaluate responses of ecosystem carbon processes (including net primary production (NPP), heterotrophic respiration (Rh), and net ecosystem production (NEP)) and hydrological cycles (including evapotranspiration, and runoff) to precipitation redistribution at three levels (−50%, ambient, and +50% precipitation) in five soil textures (sand, sandy loam, loam, silt loam, and clay loam). Redistribution was designed by subtracting 40% summer precipitation and adding to spring and fall. Results showed that precipitation redistribution decreased NPP, Rh, and NEP at all three precipitation levels. Responses of NPP, Rh, and NEP differed in five soil textures. Redistribution slightly increased runoff and decreased evapotranspiration. Runoff was higher in coarse textured soils and lower in fine textured soils. Responses of evapotranspiration were contrary to runoff. Precipitation levels and redistribution had little effect on mean annual soil water content (SWC), especially in coarse textured soils. Our results indicated that, besides amount and timing of precipitation, the intra-annual redistribution could also affect ecosystem carbon and water processes. Moreover, the extent to which the ecosystem responses to redistribution of precipitation is largely controlled by soil texture.","2015-02-10","2024-10-06 18:27:24","2024-10-06 18:27:24","2024-10-06 18:27:24","33-41","","","297","","Ecological Modelling","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\rache\Zotero\storage\9SM56BEX\S0304380014005687.html","","","Precipitation; Carbon processes; Hydrological cycles; Intra-annual redistribution; Prairie grassland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXQXNIUF","webpage","","","Revision of a state‐and‐transition model to include descriptions of state functional attributes - Tipton - 2018 - Ecosphere - Wiley Online Library","","","","","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecs2.2201","","","2024-10-06 18:27:40","2024-10-06 18:27:40","2024-10-06 18:27:40","","","","","","","","","","","","","","","","","","","","","","","C:\Users\rache\Zotero\storage\3IFCIKZ6\ecs2.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVDTQ8AA","journalArticle","","Collins, Fort","For the Degree of Master of Science","","","","","","","","2024-10-06 18:28:06","2024-10-06 18:28:06","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\rache\Zotero\storage\KJR7JW5W\Collins - For the Degree of Master of Science.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HFH4H76T","webpage","","","Desert dogma revisited: Physiological and growth responses of Larrea tridentata (Creosotebush) to annual, seasonal, and pulse precipitation - ProQuest","","","","","https://www.proquest.com/docview/305351316?pq-origsite=gscholar&fromopenview=true&sourcetype=Dissertations%20&%20Theses","","","2024-10-06 18:28:14","2024-10-06 18:28:14","2024-10-06 18:28:14","","","","","","","","","","","","","","","","","","","","","","","C:\Users\rache\Zotero\storage\3FLM2E5Y\305351316.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HFW7Q4C2","thesis","","Winter, Stephen L.","The interaction of fire and grazing in Oklahoma Artemisia filifolia shrubland","","","","","https://www.proquest.com/docview/855634233/abstract/D866171BE3454DEBPQ/1","Scope and method of study. We conducted research in Artemisia filifolia shrublands located in Woodward County, Oklahoma to determine the effect of restoring the fire-grazing interaction on vegetation structure. Data were collected for three years (2006, 2007 and 2008) in replicated pastures grazed by cattle (Bos taurus) where the fire-grazing interaction had been restored (treatment pastures) and in pastures that were grazed but remained unburned (control pastures). Findings and conclusions. Vegetation structure in Artemisia filifolia shrublands of our study site was readily altered by the fire-grazing interaction but also demonstrated substantial resilience to these effects. Most measurements of vegetation structure returned to levels characteristic of unburned sites within one to four years after being burned. The fire-grazing interaction changed the total amount of heterogeneity characterizing this system, the scale at which heterogeneity in this system was expressed and the amount of heterogeneity expressed through time. Landscapes at our study site were characterized by an inherent amount of heterogeneity in vegetation structure due to variability in topoedaphic sites while the fire-grazing interaction superimposed an additional layer of heterogeneity.","","2024-10-06 18:28:28","2024-10-06 18:28:28","2024-10-06 18:28:28","","117","","","","","","","","","","Oklahoma State University","United States -- Oklahoma","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9781124487342","","","","","Disturbance; Botany; Sagebrush; Ecology; Heterogeneity; Biological sciences; Health and environmental sciences; Artemisia filifolia; Fire and grazing interaction; Great plains; Natural resource management; Patch-burn; Plant biology; Pyric herbivory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P6JMWB6R","thesis","2006","Kurc, Shirley Anne","Dynamics and controls of ecosystem scale water, carbon, and energy cycling at semiarid grassland and shrubland","","","","","https://www.proquest.com/docview/305352702/abstract/9D48EDACB4784C8APQ/1","Woody plants are invasive to native grasslands in arid and semiarid areas worldwide. Substantial changes in the water, carbon, and energy cycles are expected to accompany these woody invasions. At the Sevilleta National Wildlife Refuge in central New Mexico, the native grassland site is only about 2 km from the shrubland site. Because these sites are close together, differences in precipitation, incoming solar radiation, and other hydroclimatological factors are minimized. This allows for direct comparison of temporal variations in water, carbon, and energy, and the factors that control these variations between shrubland and grassland. Multi-year observations of ecosystem scale flux measurements are made using either the Bowen ratio method or the eddy covariance method, each accompanied by measurements of precipitation, soil moisture and radiation. The research presented here falls into three parts. First, we measured temporal fluctuations of evapotranspiration (ET) and identified key sources of the observed variability as a means to understand the coupled water and energy cycles in both semiarid grassland and shrubland. We show that timescales involved with the dynamics of ET are short, on the order of three days, largely because ET is strongly correlated with surface soil moisture. Second, having identified soil moisture distribution as the key link between hydrologic and ecologic processes in semiarid grassland and shrubland, we used ecosystem scale flux measurements to demonstrate how soil moisture influences respiration and assimilation. We show that timescales associated with assimilation are on the order of months and that assimilation is correlated with deep soil moisture. Additionally we show that timescales related to respiration just after rainstorms are short, which suggests a surface soil moisture control. Third, using our newly acquired knowledge of the relationships between soil moisture and the water and carbon cycles, we improved a well known simple hydro-ecological model based on vertically averaged root zone soil moisture by dividing the root zone into two layers: a shallow surface zone and a deep zone. Although the root zone model generates a reasonable assimilation time series, ET and respiration are better modeled with the addition of a separate surface soil moisture reservoir.","2006","2024-10-06 18:28:54","2024-10-06 18:28:54","2024-10-06 18:28:54","","169","","","","","","","","","","University of Colorado at Boulder","United States -- Colorado","English","Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.","Ph.D.","","","ProQuest","","ISBN: 9780542684609","","C:\Users\rache\Zotero\storage\5QH9ZCUG\Kurc - 2006 - Dynamics and controls of ecosystem scale water, ca.pdf","","","Shrubland; Grasslands; Grassland; Carbon cycle; Ecosystems; Woody plants; Semiarid; Biogeochemistry; Earth sciences; Health and environmental sciences; Evapotranspiration; Bowen ratio; Ecological models; Energy; Environmental science; Invasive plants; Moisture control; Rainstorms; Respiration; Root zone; Shrublands; Soil moisture; Soil surfaces; Solar radiation; Water; Wildlife; Wildlife refuges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
