"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TXYZKGUX","book","2007","Rodríguez-Iturbe, Ignacio; Porporato, Amilcare","Ecohydrology of water-controlled ecosystems: soil moisture and plant dynamics","","","","","https://books.google.com/books?hl=en&lr=&id=XERRFS6qT1kC&oi=fnd&pg=PP1&dq=%22inverse+texture%22+OR+%22inverse-texture%22&ots=Se22xeia5c&sig=jdE_excPkq1enKRarbk8BNg2GGY","","2007","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:19:53","","","","","","","Ecohydrology of water-controlled ecosystems","","","","","Cambridge University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFLNZ8XG","journalArticle","2013","Siegal, Zehava; Tsoar, Haim; Karnieli, Arnon","Effects of prolonged drought on the vegetation cover of sand dunes in the NW Negev Desert: field survey, remote sensing and conceptual modeling","Aeolian Research","","","","https://www.sciencedirect.com/science/article/pii/S1875963713000177?casa_token=JpjF2valjZ0AAAAA:smo47FdpiucRylHMn8WX9B-nDZdms7EhJ-QBfskSXvbjSWzYBSSY1tzeTR-Zo0TQVa9r_c2CdX4","","2013","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:19:55","161–173","","","9","","","Effects of prolonged drought on the vegetation cover of sand dunes in the NW Negev Desert","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\HEDP8VR9\S1875963713000177.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPXBZFWS","journalArticle","2009","Yang, Y. H.; Fang, J. Y.; Pan, Y. D.; Ji, C. J.","Aboveground biomass in Tibetan grasslands","Journal of Arid Environments","","","","https://www.sciencedirect.com/science/article/pii/S0140196308002814?casa_token=YmOJzoLdohgAAAAA:3LmwLlvg4pXLLZXx8LCy5clLmAhMlmQhTSpFmOwECwJn6UwYEhRQGDOgWjJ-_8DaxYoj_ag7N4I","","2009","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:19:59","91–95","","1","73","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\VZZ4XEF5\S0140196308002814.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPZYPUUJ","journalArticle","2008","Steppe, Shortgrass","Net primary production (NPP), the amount of carbon or energy fixed by green plants in excess of their respiratory needs, is the funda-mental quantity upon which all heterotrophs and the ecosystem processes they are associated with depend. Understanding NPP is therefore a prerequisite to under-standing ecosystem dynamics. Our objectives for this chapter are to describe the current state of our knowledge about the temporal and spatial patterns of NPP in the shortgrass steppe, to evaluate the important variables that control NPP, and to discuss the future of NPP in the shortgrass steppe given current hypotheses","Ecology of the Shortgrass Steppe: A Long-Term Perspective","","","","https://books.google.com/books?hl=en&lr=&id=g4YRDAAAQBAJ&oi=fnd&pg=PA270&dq=%22inverse+texture%22+OR+%22inverse-texture%22&ots=IouXJpRQWx&sig=NMwTZwK-2DDp8fhZKw5jIuCYO6I","","2008","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:01","270","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Oxford University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7LZ846QR","journalArticle","2007","Brown, Gary; Aspinall, Simon; Sakkir, Sabitha","The vegetation of the coastal white sands at Taweela (Abu Dhabi Emirate)","Tribulus","","","","https://go.gale.com/ps/i.do?id=GALE%7CA381147592&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=10196919&p=AONE&sw=w","","2007","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:04","5–16","","","17","","","","","","","","","","","","","","","Google Scholar","","Publisher: Emirates Natural History Group","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWR57AA5","journalArticle","2022","Zhu, Xinrong; Liu, Hongyan; Xu, Chongyang; Wu, Lu; Shi, Liang; Liu, Feng","Soil coarsening alleviates precipitation constraint on vegetation growth in global drylands","Environmental Research Letters","","","","https://iopscience.iop.org/article/10.1088/1748-9326/ac953f/meta","","2022","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:08","114008","","11","17","","","","","","","","","","","","","","","Google Scholar","","Publisher: IOP Publishing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5EMRSCM","journalArticle","2014","Beal, Lakin K.","Contrasting Effects on Soil Age and Parent Material on Hydraulic Properties in Cold Desert Ecosystems at Craters of the Moon National Monument and Preserve, Idaho, USA","","","","","","","2014","2024-10-05 01:20:35","2024-10-05 01:20:35","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KGADGV5X","bookSection","2024","Brown, Gary; Feulner, Gary R.","The Vegetation of the United Arab Emirates and Ecosystem Management Issues","A Natural History of the Emirates","978-3-031-37396-1 978-3-031-37397-8","","","https://link.springer.com/10.1007/978-3-031-37397-8_5","Abstract             This chapter discusses the terrestrial vegetation of the United Arab Emirates, and the main units are described in the context of broad habitat types. Despite the huge increase in human activity over the past decades, natural terrestrial habitat types continue to occupy, by far, the larger part of the country. However, they are often severely degraded. The main issues affecting the flora and vegetation are largely the same as in other arid parts of the world, with overgrazing remaining a serious challenge. With regard to tackling these major issues, the various emirates have begun to create a network of protected areas. Effective management plans are required to ensure that they fulfil their role in protecting the natural heritage of the country. If rigorously implemented, the recently introduced ‘grazing law’ in Abu Dhabi emirate could create a useful blueprint for a sustainable grazing regime outside of the protected areas, leading to an enhancement of ecosystem functioning over the longer term.","2024","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:11","121-159","","","","","","","","","","","Springer Nature Switzerland","Cham","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-031-37397-8_5","","C:\Users\rache\Zotero\storage\KFW8Z777\Brown and Feulner - 2024 - The Vegetation of the United Arab Emirates and Eco.pdf","","","","Burt, John A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VHMJH8RV","journalArticle","1998","Singh, J. S.; Milchunas, D. G.; Lauenroth, W. K.","Soil water dynamics and vegetation patterns in a semiarid grassland","Plant ecology","","","","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1023/A:1009769620488&casa_token=_Q4j70yZMYEAAAAA:E3kDoMjm7uGSlOBBNZ2Ef-kkkbKer_tsvfPiJXvCYawAqpfrUh8Og-pgIVGz2Rzm6tuVAaqh7zVB7SX4yQ","","1998","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:13","77–89","","","134","","","","","","","","","","","","","","","Google Scholar","","Publisher: Springer","","C:\Users\rache\Zotero\storage\TQ356NUF\Singh et al. - 1998 - Soil water dynamics and vegetation patterns in a s.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5ZMDH6J","journalArticle","2020","Liu, Hu; Wu, Chuandong; Yu, Yang; Zhao, Wenzhi; Yang, Qiyue; Wang, Sijia; Liu, Jintao","Modeling the physiological responses of a desert shrub to rainfall pulses in an arid environment in northwestern China","Journal of Arid Environments","","","","https://www.sciencedirect.com/science/article/pii/S0140196320301762?casa_token=UaOEQsKpR3QAAAAA:KAtk-5nl4pk0WlnprDMW21v0tbE7Iff0PMmNaYsp-gdNQ1MdHfFvjYbaMR0kgV-nZY7DpRNlMOE","","2020","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:20","104277","","","183","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\CT284UW6\S0140196320301762.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEABPQYH","thesis","2019","Wagner, Svenja","Effects of Water Holding Capacity and Precipitation on Above Ground Net Primary Production","","","","","https://search.proquest.com/openview/bb146691972387977a106af8236d49d1/1?pq-origsite=gscholar&cbl=18750&diss=y&casa_token=NZ2oxW7UR2EAAAAA:0NQ2mg54lmLZJGccehzhbNR3kVIEt_VN-kWiTDsdZ4UCEEGFKEe75Xa7JsPb5vFQ5wf4KzQTDJA","","2019","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:23","","","","","","","","","","","","Arizona State University","","","","Master's Thesis","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\4KXQ9MB8\2228396415.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KK8AXWMP","journalArticle","2018","Zhou, Zhenghu; Wang, Chuankuan; Luo, Yiqi","Response of soil microbial communities to altered precipitation: A global synthesis","Global Ecology and Biogeography","","1466-822X, 1466-8238","10.1111/geb.12761","https://onlinelibrary.wiley.com/doi/10.1111/geb.12761","Abstract                            Aim               Climate change intensifies the hydrological cycle and consequently alters precipitation regimes. Accurately assessing future carbon (C) budgets depends on understanding the influence of altered precipitation on both aboveground C cycling and belowground processes. Our goal was to explore generalities and mechanisms of responses of soil microbial communities to altered precipitation and implications for C cycling in terrestrial ecosystems.                                         Location               Global.                                         Time period               2001–2017.                                         Major taxa studied               Soil microbes.                                         Methods               We used the meta‐analytical technique to synthesize data of 41 increased (IPPT) and 53 decreased precipitation (DPPT) studies from 65 publications worldwide. The data covered broad variations in climate, percentage of precipitation change, experimental duration and soil properties.                                         Results               The fungi to bacteria ratio did not show a water‐tolerant shift, but the community compositions within the bacteria did. Microbial biomass showed a higher response to moderate IPPT than moderate DPPT, whereas it was more sensitive to extreme DPPT than extreme IPPT, suggesting that the responses of microbial biomass to altered precipitation are double asymmetric. However, such asymmetric responses of microbial biomass varied with climate humidity and soil texture: microbial biomass was more sensitive to IPPT at xeric sites than at mesic sites, whereas it was more responsive to DPPT in humid areas; microbial biomass in coarse‐textured soils was more sensitive to altered precipitation than that in fine‐textured soils. In addition, microbial response was positively correlated with the responses of aboveground/belowground plant biomass, soil respiration and organic C content.                                         Main conclusions               Our meta‐analysis provides the first evidence that the asymmetric response of microbial biomass to altered precipitation varies with climate humidity and soil texture. Given the coordinated responses in the plant–soil–microorganism C continuum, our synthesis extends the double asymmetric model and provides a framework for understanding and modelling responses of ecosystem C cycling to global precipitation change.","2018-09","2024-10-05 01:20:35","2024-10-05 01:20:35","2024-10-05 01:20:23","1121-1136","","9","27","","Global Ecol Biogeogr","Response of soil microbial communities to altered precipitation","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
